SYMBOL,ID
GNAT3,16069
HGF,16070
MTHFD2P5,16071
RNA5SP235,16072
SEMA3E,16073
RAD23BP2,16074
SEMA3A,16075
RPL7P30,16076
HMGN2P11,16077
HNRNPA1P8,16078
SEMA3D,16079
HSPA8P16,16080
LINC00972,16081
SOCS5P1,16082
TMEM243,16083
TP53TG1,16084
HNRNPA1P9,16085
RUNDC3B,16086
DBF4,16087
STEAP4,16088
EIF4A1P13,16089
PQLC1P1,16090
EEF1A1P28,16091
STEAP2-AS1,16092
STEAP2,16093
GTPBP10,16094
CLDN12,16095
CDK14,16096
TVP23CP1,16097
PTP4A1P3,16098
NIPA2P1,16099
LRRD1,16100
KRIT1,16101
MIR1285-1,16102
ANKIB1,16103
ERVW-1,16104
PEX1,16105
RBM48,16106
RNU6-10P,16107
RN7SL7P,16108
SAMD9,16109
SAMD9L,16110
HEPACAM2,16111
GNGT1,16112
NDUFAF4P2,16113
TFPI2,16114
GNG11,16115
COL1A2,16116
RNU6-1328P,16117
PEG10,16118
RPS3AP25,16119
RNU6-956P,16120
GRPEL2P3,16121
RN7SKP129,16122
ARF1P1,16123
PPP1R9A,16124
RNU4-16P,16125
ASB4,16126
MARK2P10,16127
RN7SL252P,16128
DLX6-AS1,16129
DLX6,16130
HMGB3P21,16131
RN7SKP104,16132
RPS3AP29,16133
OR7E7P,16134
MIR5692C2,16135
OR7E38P,16136
OCM2,16137
RN7SL478P,16138
BAIAP2L1,16139
RPS3AP26,16140
MIR3609,16141
KPNA7,16142
MYH16,16143
PDAP1,16144
BUD31,16145
PTCD1,16146
FAM200A,16147
ZSCAN25,16148
CYP3A5,16149
CYP3A7,16150
CYP3A4,16151
CYP3A43,16152
GJC3,16153
AZGP1,16154
AZGP1P1,16155
ZSCAN21,16156
MIR25,16157
MIR93,16158
MIR106B,16159
AP4M1,16160
TAF6,16161
CNPY4,16162
MBLAC1,16163
LAMTOR4,16164
MIR4658,16165
GAL3ST4,16166
GPC2,16167
SPDYE3,16168
PMS2P1,16169
STAG3L5P,16170
STAG3L5P-PVRIG2P-PILRB,16171
PILRA,16172
ZCWPW1,16173
PPP1R35,16174
C7orf61,16175
TSC22D4,16176
NYAP1,16177
RN7SL416P,16178
LRCH4,16179
PCOLCE-AS1,16180
PCOLCE,16181
TFR2,16182
GIGYF1,16183
ZAN,16184
RN7SL750P,16185
TRIP6,16186
RN7SL549P,16187
MUC3A,16188
MUC12,16189
MUC17,16190
RN7SKP54,16191
TRIM56,16192
SERPINE1,16193
MIR4653,16194
NAT16,16195
DGAT2L7P,16196
PLOD3,16197
CLDN15,16198
AZGP1P2,16199
COL26A1,16200
LINC01007,16201
MYL10,16202
SH2B2,16203
SPDYE6,16204
MIR548O,16205
ALKBH4,16206
LRWD1,16207
MIR5090,16208
POLR2J,16209
RASA4B,16210
POLR2J3,16211
SPDYE2,16212
RASA4,16213
SPDYE2B,16214
RASA4DP,16215
FAM185A,16216
FBXL13,16217
RNU6-1136P,16218
RN7SKP198,16219
LRRC17,16220
NFE4,16221
ARMC10,16222
CRYZP1,16223
S100A11P1,16224
PSMC2,16225
RN7SKP86,16226
ORC5,16227
EIF4BP6,16228
LHFPL3-AS1,16229
RN7SL8P,16230
LINC01004,16231
KMT2E-AS1,16232
KMT2E,16233
RWDD4P1,16234
RNU6-1322P,16235
EFCAB10,16236
YBX1P2,16237
CDHR3,16238
DCAF13P1,16239
RNU6-392P,16240
LARP1BP2,16241
CCDC71L,16242
RNA5SP236,16243
PIK3CG,16244
HBP1,16245
GPR22,16246
DUS4L,16247
WBP1LP2,16248
BANF1P5,16249
SLC26A4-AS1,16250
SLC26A3,16251
PIGCP2,16252
LAMB4,16253
DNAJB9,16254
C7orf66,16255
EIF3IP1,16256
RPL3P8,16257
LRRN3,16258
DOCK4,16259
DOCK4-AS1,16260
RNA5SP237,16261
ZNF277,16262
RN7SKP187,16263
MTND5P8,16264
LSMEM1,16265
NPM1P14,16266
MIPEPP1,16267
GPR85,16268
PPP1R3A,16269
FOXP2,16270
RNA5SP238,16271
MDFIC,16272
RAC1P6,16273
TFEC,16274
CAV2,16275
RNA5SP239,16276
ST7-AS1,16277
ST7,16278
ST7-OT4,16279
TPM3P1,16280
ST7-AS2,16281
MTND4P6,16282
CFTR,16283
ANKRD7,16284
TSPAN12,16285
RNA5SP240,16286
CPED1,16287
HMGN1P18,16288
RNA5SP241,16289
RNU6-517P,16290
WNT16,16291
RN7SKP277,16292
PNPT1P2,16293
RNU7-154P,16294
FEZF1-AS1,16295
RPS26P31,16296
RNF133,16297
RNF148,16298
TAS2R16,16299
SLC13A1,16300
LYPLA1P1,16301
IQUB,16302
RNU6-296P,16303
NDUFA5,16304
ASB15,16305
LMOD2,16306
RNU6-11P,16307
HYAL4,16308
SPAM1,16309
SSU72P8,16310
POT1,16311
EEF1GP1,16312
FSCN3,16313
PAX4,16314
LRRC4,16315
MIR593,16316
RNU7-54P,16317
HILPDA,16318
RNU6-177P,16319
CICP14,16320
FAM71F2,16321
RNA5SP242,16322
FAM71F1,16323
RN7SL81P,16324
OPN1SW,16325
FLNC,16326
TNPO3,16327
RN7SL306P,16328
ODCP,16329
TPI1P2,16330
TSPAN33,16331
STRIP2,16332
SNRPGP3,16333
RNU1-72P,16334
SMKR1,16335
RNA5SP244,16336
MIR182,16337
MIR183,16338
RNA5SP245,16339
SSMEM1,16340
CPA2,16341
CPA4,16342
CPA5,16343
CPA1,16344
CEP41,16345
COPG2,16346
RNA5SP246,16347
MIR29B1,16348
RNU6-1010P,16349
EXOC4,16350
COX5BP3,16351
LRGUK,16352
AKR1B10,16353
AKR1B15,16354
BPGM,16355
TUBB3P2,16356
CALD1,16357
TMEM140,16358
STRA8,16359
SDHDP2,16360
NUP205,16361
RNU6-1154P,16362
SLC13A4,16363
FAM180A,16364
MTPN,16365
RNU6-223P,16366
PSMC1P3,16367
KRT8P51,16368
PTN,16369
AKR1D1,16370
RCC2P3,16371
SVOPL,16372
UQCRFS1P2,16373
ATP6V0A4,16374
TMEM213,16375
RNU6-1272P,16376
TTC26,16377
RNU6-911P,16378
CLEC2L,16379
ERHP1,16380
HIPK2,16381
PARP12,16382
RNU6-797P,16383
RNU1-58P,16384
PPP1R2P6,16385
RNA5SP247,16386
RNA5SP248,16387
RAB19,16388
DENND2A,16389
RN7SL771P,16390
NDUFB2-AS1,16391
NDUFB2,16392
CCT4P1,16393
RNU4-74P,16394
TMEM178B,16395
WEE2-AS1,16396
WEE2,16397
SSBP1,16398
TAS2R3,16399
TAS2R4,16400
TAS2R5,16401
MTND2P5,16402
MTND1P3,16403
MYL6P4,16404
PRSS37,16405
OR9A3P,16406
OR9A1P,16407
MGAM,16408
OR9N1P,16409
OR9A4,16410
CLEC5A,16411
TAS2R38,16412
MOXD2P,16413
PRSS58,16414
PRSS3P3,16415
TRBV1,16416
TRBV2,16417
TRBV3-1,16418
TRBV4-1,16419
TRBV5-1,16420
TRBV6-1,16421
TRBV7-1,16422
TRBV4-2,16423
TRBV5-7,16424
TRBV7-7,16425
TRBV6-8,16426
TRBV5-6,16427
TRBV7-6,16428
TRBV6-7,16429
TRBV5-5,16430
TRBV7-5,16431
TRBV6-6,16432
TRBV5-4,16433
TRBV7-4,16434
TRBV6-5,16435
TRBV12-2,16436
TRBV11-2,16437
TRBV10-2,16438
TRBV12-1,16439
TRBV11-1,16440
TRBV10-1,16441
TRBV9,16442
TRBV5-3,16443
TRBV8-2,16444
TRBV7-3,16445
TRBV6-4,16446
TRBV5-2,16447
TRBV8-1,16448
TRBV19,16449
TRBV20-1,16450
TRBV21-1,16451
TRBV22-1,16452
TRBV23-1,16453
TRBV24-1,16454
MTRNR2L6,16455
TRBVA,16456
TRBV26,16457
TRBVB,16458
TRBV27,16459
TRBV28,16460
PGBD4P1,16461
TRBV29-1,16462
PRSS1,16463
PRSS3P1,16464
WBP1LP1,16465
TRBJ2-1,16466
TRBJ2-2,16467
TRBJ2-2P,16468
TRBJ2-3,16469
TRBJ2-4,16470
TRBJ2-5,16471
TRBJ2-6,16472
TRBJ2-7,16473
TRBC2,16474
TRBV30,16475
TRPV6,16476
TRPV5,16477
KEL,16478
OR9A2,16479
OR9P1P,16480
OR6V1,16481
OR6W1P,16482
PIP,16483
TAS2R39,16484
GSTK1,16485
TMEM139,16486
RN7SL535P,16487
RN7SL481P,16488
HINT1P1,16489
CLCN1,16490
EPHA1,16491
EPHA1-AS1,16492
TAS2R62P,16493
TAS2R60,16494
TAS2R41,16495
OR2R1P,16496
PAICSP5,16497
RNU6-267P,16498
CTAGE6,16499
PAICSP6,16500
OR2F2,16501
OR2F1,16502
OR2Q1P,16503
SLC16A1P1,16504
OR6B1,16505
OR2A5,16506
OR2A25,16507
OR2A41P,16508
OR2A12,16509
OR2A2,16510
OR2A15P,16511
OR2A14,16512
OR2A13P,16513
OR2A3P,16514
OR2AO1P,16515
CTAGE4,16516
ARHGEF35,16517
OR2A42,16518
OR2A1-AS1,16519
OR2A7,16520
CTAGE8,16521
ARHGEF34P,16522
OR2A9P,16523
OR2A1,16524
ARHGEF5,16525
NOBOX,16526
RNU6ATAC40P,16527
EEF1A1P10,16528
RN7SKP174,16529
EI24P4,16530
DUTP3,16531
RANP2,16532
MIR548F4,16533
RNA5SP249,16534
RN7SL456P,16535
RN7SL72P,16536
C7orf33,16537
RNU7-20P,16538
RN7SL569P,16539
RNY4,16540
RNY3,16541
RNY1,16542
RNU6-650P,16543
COX6B1P1,16544
ZNF425,16545
RN7SL521P,16546
NPM1P12,16547
ZNF777,16548
ATP6V0E2-AS1,16549
ATP6V0E2,16550
ACTR3C,16551
ZBED6CL,16552
LINC00996,16553
GIMAP8,16554
STRADBP1,16555
GIMAP7,16556
ALDH7A1P3,16557
GIMAP4,16558
GIMAP6,16559
GIMAP2,16560
GIMAP1,16561
GIMAP5,16562
TMEM176A,16563
AOC1,16564
NOS3,16565
ATG9B,16566
ASIC3,16567
TMUB1,16568
ASB10,16569
MIR671,16570
NUB1,16571
WDR86-AS1,16572
MIR3907,16573
RN7SL76P,16574
ETF1P2,16575
PRKAG2-AS1,16576
GALNTL5,16577
YBX1P4,16578
KMT2C,16579
FABP5P3,16580
CCT8L1P,16581
LINC01003,16582
RNA5SP250,16583
RN7SL811P,16584
RN7SL845P,16585
PAXIP1-AS2,16586
PAXIP1,16587
HTR5A-AS1,16588
HTR5A,16589
RN7SKP280,16590
BLACE,16591
CNPY1,16592
LINC01006,16593
RNF32,16594
RNU4-31P,16595
MNX1-AS2,16596
MNX1-AS1,16597
UBE3C,16598
LINC01022,16599
THAP5P1,16600
LINC00689,16601
PIP5K1P2,16602
WBP1LP3,16603
OR4F21,16604
RPL23AP53,16605
FAM87A,16606
TDRP,16607
DLGAP2,16608
KBTBD11-OT1,16609
MYOM2,16610
RNA5SP251,16611
PAICSP4,16612
RN7SL318P,16613
RPL23AP54,16614
RN7SKP159,16615
ANGPT2,16616
AGPAT5,16617
XKR5,16618
DEFB1,16619
DEFA6,16620
DEFA4,16621
DEFA8P,16622
DEFA9P,16623
DEFA10P,16624
DEFA1,16625
DEFT1P,16626
DEFA1B,16627
DEFT1P2,16628
DEFA3,16629
DEFA11P,16630
DEFA7P,16631
DEFA5,16632
RPS3AP30,16633
RPS3AP33,16634
OR7E125P,16635
FAM90A15P,16636
FAM90A3P,16637
FAM90A4P,16638
FAM90A13P,16639
FAM90A5P,16640
FAM90A20P,16641
FAM66B,16642
USP17L4,16643
ZNF705G,16644
DEFB4B,16645
HSPD1P3,16646
DEFB103B,16647
SPAG11B,16648
DEFB104B,16649
DEFB106B,16650
DEFB105B,16651
DEFB107B,16652
FAM90A6P,16653
FAM90A21P,16654
OR7E157P,16655
OR7E154P,16656
DEFB107A,16657
DEFB105A,16658
DEFB106A,16659
DEFB104A,16660
SPAG11A,16661
DEFB103A,16662
HSPD1P2,16663
DEFB4A,16664
ZNF705B,16665
FAM66E,16666
USP17L8,16667
USP17L3,16668
FAM90A11P,16669
FAM90A24P,16670
FAM90A12P,16671
OR7E96P,16672
MIR548I3,16673
ENPP7P1,16674
FAM85B,16675
FAM86B3P,16676
ALG1L13P,16677
RN7SL178P,16678
MIR4660,16679
RNU6-526P,16680
MIR597,16681
RNU6-729P,16682
PRSS51,16683
PRSS55,16684
RP1L1,16685
C8orf74,16686
RNA5SP252,16687
PINX1,16688
LINC00529,16689
RPL19P13,16690
SLC35G5,16691
TDH,16692
RN7SL293P,16693
RNU6-1084P,16694
BLK,16695
LINC00208,16696
C8orf49,16697
SUB1P1,16698
OR7E158P,16699
OR7E161P,16700
DEFB136,16701
DEFB135,16702
DEFB134,16703
ZNF705D,16704
FAM66D,16705
USP17L7,16706
USP17L2,16707
FAM90A2P,16708
ALG1L11P,16709
FAM86B1,16710
ENPP7P12,16711
FAM66A,16712
FAM90A25P,16713
ALG1L12P,16714
FAM86B2,16715
ENPP7P6,16716
RPS3AP34,16717
RPS3AP35,16718
OR7E8P,16719
OR7E15P,16720
OR7E10P,16721
LINC00681,16722
MTND4P7,16723
RNA5SP255,16724
C8orf48,16725
SGCZ,16726
RNU7-153P,16727
PPM1AP1,16728
MSR1,16729
MRPL49P2,16730
RN7SL474P,16731
FGF20,16732
MICU3,16733
CNOT7,16734
ADAM24P,16735
PDGFRL,16736
MIR548V,16737
RNA5SP256,16738
FGL1,16739
NAT1,16740
NATP,16741
NAT2,16742
RPL35P6,16743
LPL,16744
RPL30P9,16745
SLC18A1,16746
LZTS1,16747
LZTS1-AS1,16748
TMEM97P2,16749
GFRA2,16750
OR6R2P,16751
DOK2,16752
NPM2,16753
FGF17,16754
DMTN,16755
FAM160B2,16756
SFTPC,16757
BMP1,16758
PHYHIP,16759
MIR320A,16760
POLR3D,16761
RNU6-336P,16762
CCAR2,16763
PEBP4,16764
RN7SL303P,16765
CHMP7,16766
SLC25A37,16767
RNU4-71P,16768
STC1,16769
RNU1-148P,16770
ADAM28,16771
ADAMDEC1,16772
ADAM7,16773
GNRH1,16774
CDCA2,16775
RNA5SP258,16776
SDAD1P1,16777
PNMA2,16778
COX6B1P4,16779
STMN4,16780
TRIM35,16781
PTK2B,16782
CHRNA2,16783
EPHX2,16784
GULOP,16785
RNU6-1086P,16786
CCDC25,16787
RNU6-1276P,16788
SCARA5,16789
MIR4287,16790
NUGGC,16791
RPL5P22,16792
PNOC,16793
RNU6-178P,16794
FBXO16,16795
RNA5SP259,16796
EXTL3-AS1,16797
HMBOX1,16798
HMBOX1-IT1,16799
RNA5SP260,16800
HMGB1P23,16801
RPL17P33,16802
LINC00589,16803
MAP2K1P1,16804
RPS15AP24,16805
MBOAT4,16806
HSPA8P11,16807
TUBBP1,16808
RBPMS-AS1,16809
SMIM18,16810
RNU5A-3P,16811
UBXN8,16812
PPP2CB,16813
TEX15,16814
PURG,16815
WRN,16816
RNA5SP261,16817
NRG1-IT1,16818
RNA5SP262,16819
RNA5SP263,16820
NRG1-IT3,16821
RNU6-663P,16822
MTND1P6,16823
MTND2P32,16824
RANP9,16825
TTI2,16826
SNORD13,16827
RN7SL621P,16828
RN7SL457P,16829
VENTXP5,16830
LSM12P1,16831
MTND6P19,16832
RPL23P10,16833
RNA5SP264,16834
KCNU1,16835
SMARCE1P4,16836
RN7SL709P,16837
GOT1L1,16838
ADRB3,16839
STAR,16840
BAG4,16841
RPS20P22,16842
C8orf86,16843
RNF5P1,16844
TACC1,16845
TM2D2,16846
ADAM9,16847
RPL3P10,16848
ADAM5,16849
ADAM3A,16850
ADAM18,16851
ADAM2,16852
IDO1,16853
IDO2,16854
RPS29P2,16855
RNU6-895P,16856
KRT18P37,16857
NKX6-3,16858
RN7SL149P,16859
KAT6A,16860
PLAT,16861
RPL5P23,16862
DKK4,16863
SLC20A2,16864
SMIM19,16865
CHRNB3,16866
CHRNA6,16867
RNF170,16868
RN7SL806P,16869
MIR4469,16870
RNU1-124P,16871
POMK,16872
VN1R46P,16873
AFG3L2P1,16874
POTEA,16875
RNU6-104P,16876
SNX18P27,16877
CYP4F44P,16878
HSPA8P13,16879
ASNSP1,16880
ASNSP4,16881
TRIM60P15,16882
LINC00293,16883
RN7SKP32,16884
RNU6-819P,16885
RPL10AP2,16886
NDUFA5P12,16887
ATP6V1G1P2,16888
IGLV8OR8-1,16889
SPIDR,16890
RNU6-665P,16891
PRKDC,16892
MCM4,16893
RNU6-519P,16894
RPL29P19,16895
SNAI2,16896
RN7SKP294,16897
RFPL4AP7,16898
PSAT1P1,16899
SNTG1,16900
PXDNL,16901
ST18,16902
RPL34P17,16903
RNU6-1331P,16904
TDGF1P5,16905
RNU105C,16906
RN7SL250P,16907
RP1,16908
SBF1P1,16909
TMEM68,16910
RNA5SP265,16911
TGS1,16912
RN7SL798P,16913
RN7SL323P,16914
RPS20,16915
SNORD54,16916
NPM1P21,16917
MOS,16918
PLAG1,16919
SDR16C5,16920
SDR16C6P,16921
LINC00968,16922
RNU6-13P,16923
LINC00588,16924
RPL30P10,16925
UBXN2B,16926
CYP7A1,16927
RNU4-50P,16928
RNA5SP267,16929
SLC2A13P1,16930
PDCL3P1,16931
CLVS1,16932
NPM1P6,16933
KRT8P3,16934
RN7SKP97,16935
XRCC6P4,16936
RN7SL135P,16937
IFITM8P,16938
RN7SKP135,16939
BHLHE22,16940
RPL31P41,16941
ARMC1,16942
DNAJC5B,16943
TRIM55,16944
CRH,16945
LINC00967,16946
RNU6-1324P,16947
VCPIP1,16948
PTTG3P,16949
MCMDC2,16950
TCF24,16951
PPP1R42,16952
COPS5,16953
RNA5SP268,16954
CPA6,16955
NDUFS5P6,16956
PREX2,16957
RPL31P40,16958
C8orf34,16959
RPS15AP25,16960
RNA5SP269,16961
SULF1,16962
RN7SKP29,16963
RN7SL675P,16964
SDCBPP2,16965
RNU1-101P,16966
BTF3P12,16967
TRAM1,16968
RN7SL19P,16969
XKR9,16970
EYA1,16971
TRAPPC2P2,16972
MSC,16973
RPS20P20,16974
HAUS1P3,16975
SBSPON,16976
RPL7,16977
RDH10,16978
STAU2-AS1,16979
VENTXP6,16980
GYG1P1,16981
TMEM70,16982
RPS20P21,16983
LY96,16984
RNU6-1300P,16985
RPS3AP32,16986
RNU6-1197P,16987
MIR5681A,16988
PI15,16989
CASC9,16990
HIGD1AP6,16991
PKMP4,16992
HNF4G,16993
RNU2-54P,16994
ZFHX4-AS1,16995
MRPL9P1,16996
ZFHX4,16997
PEX2,16998
HIGD1AP18,16999
RNU6-1220P,17000
PKIA,17001
ZC2HC1A,17002
IL7,17003
RPL3P9,17004
STMN2,17005
MRPS28,17006
RN7SL41P,17007
ZBTB10,17008
RPSAP47,17009
RNU2-71P,17010
SLC25A51P3,17011
RN7SL107P,17012
ZNF704,17013
CKS1BP7,17014
RNU11-6P,17015
RN7SL308P,17016
HMGB1P41,17017
UBE2HP1,17018
PMP2,17019
FABP9,17020
FABP4,17021
FABP12,17022
NIPA2P4,17023
RPS26P34,17024
SLC10A5P1,17025
SLC10A5,17026
SNX16,17027
HNRNPA1P36,17028
HNRNPA1P4,17029
TPM3P3,17030
ACTBP6,17031
CA13,17032
CA1,17033
REXO1L8P,17034
REXO1L3P,17035
REXO1L11P,17036
REXO1L9P,17037
ATP6V0D2,17038
SLC7A13,17039
RMDN1,17040
NTAN1P2,17041
SLC2A3P4,17042
CNGB3,17043
CNBD1,17044
RNA5SP272,17045
KRT8P4,17046
COX6B1P6,17047
RNU6-925P,17048
CALB1,17049
LINC00534,17050
RNA5SP273,17051
LINC01030,17052
OTUD6B,17053
LRRC69,17054
SLC26A7,17055
RN7SKP231,17056
MRPS16P1,17057
RUNX1T1,17058
TRIQK,17059
IRF5P1,17060
C8orf87,17061
LINC00535,17062
RNA5SP274,17063
ZNF317P1,17064
MIR378D2,17065
PSMA2P2,17066
RPL34P18,17067
CDH17,17068
RPS4XP10,17069
FSBP,17070
CCNE2,17071
NDUFAF6,17072
RNU6-1209P,17073
UQCRB,17074
PTDSS1,17075
RNU6-1172P,17076
CPQ,17077
LAPTM4B,17078
RPS23P1,17079
MATN2,17080
RNU6-703P,17081
RNU6-914P,17082
STK3,17083
RNU6-748P,17084
RPL19P14,17085
RN7SKP85,17086
MIR599,17087
RN7SL350P,17088
POLR2K,17089
GAPDHP62,17090
RNU6ATAC41P,17091
RPS20P23,17092
RPS26P6,17093
RN7SL685P,17094
RN7SKP249,17095
DUXAP2,17096
RN7SL563P,17097
RRM2B,17098
RNU6ATAC8P,17099
RPS12P15,17100
ODF1,17101
POU5F1P2,17102
RPL5P24,17103
NPM1P52,17104
MTND1P5,17105
BAALC,17106
MIR3151,17107
RNU6-1011P,17108
DCAF13,17109
DCSTAMP,17110
MIR548A3,17111
NDUFA5P2,17112
TMCC1P1,17113
SLC16A14P1,17114
TAGLN2P1,17115
RNU7-84P,17116
ABRA,17117
HMGB1P46,17118
ANGPT1,17119
PGAM1P13,17120
RNA5SP275,17121
RSPO2,17122
NRBF2P4,17123
EIF3E,17124
RPS17P14,17125
EMC2,17126
TMEM74,17127
TRHR,17128
NUDCD1,17129
SYBU,17130
EEF1A1P37,17131
CSMD3,17132
RPL30P16,17133
LINC00536,17134
RAD21-AS1,17135
AARD,17136
SLC30A8,17137
RN7SL228P,17138
RN7SL826P,17139
RPS10P16,17140
RPS26P35,17141
TNFRSF11B,17142
RNU6-12P,17143
COLEC10,17144
ENPP2,17145
RN7SKP153,17146
RN7SL396P,17147
RNA5SP277,17148
DEPTOR,17149
MRPL13,17150
RPL35AP19,17151
HAS2,17152
HAS2-AS1,17153
MRPS36P3,17154
TBC1D31,17155
HMGB1P19,17156
FAM83A,17157
FAM83A-AS1,17158
UBA52P5,17159
ZHX1,17160
RNU6-628P,17161
RNU6-875P,17162
MIR548AA1,17163
DUTP2,17164
IMPDH1P6,17165
RN7SKP155,17166
KLHL38,17167
ANXA13,17168
FER1L6,17169
FER1L6-AS1,17170
FER1L6-AS2,17171
ARF1P3,17172
RNU6-756P,17173
TRMT12,17174
RNF139-AS1,17175
TATDN1,17176
NDUFB9,17177
LINC00964,17178
ZNF572,17179
NSMCE2,17180
RN7SL329P,17181
RNU6-442P,17182
LINC00861,17183
SOD1P3,17184
KNOP1P5,17185
RFPL4AP5,17186
RNU6-869P,17187
RNU11-4P,17188
PCAT1,17189
CASC8,17190
POU5F1B,17191
CASC11,17192
PVT1,17193
TMEM75,17194
MIR1208,17195
RN7SKP226,17196
RN7SKP206,17197
CCDC26,17198
MIR3686,17199
GSDMC,17200
RNU7-181P,17201
MIR5194,17202
ASAP1,17203
RNU6-1255P,17204
EFR3A,17205
OC90,17206
HHLA1,17207
HPYR1,17208
TMEM71,17209
TG,17210
SLA,17211
ST13P6,17212
MTND2P7,17213
ZFAT-AS1,17214
MAPRE1P1,17215
RNU1-35P,17216
RNU6-144P,17217
COL22A1,17218
TRAPPC9,17219
C8orf17,17220
AGO2,17221
RNA5SP278,17222
SLC45A4,17223
GPR20,17224
PTP4A3,17225
MROH5,17226
HNRNPA1P38,17227
LINC00051,17228
MROH4P,17229
PSCA,17230
LY6K,17231
THEM6,17232
SLURP1,17233
LYPD2,17234
LY6D,17235
ZNHIT1P1,17236
CYP11B1,17237
CYP11B2,17238
CDC42P3,17239
C8orf31,17240
AK3P2,17241
GPIHBP1,17242
TOP1MT,17243
RNU6-220P,17244
RHPN1-AS1,17245
MROH6,17246
CCDC166,17247
MAPK15,17248
MIR4664,17249
MIR937,17250
NRBP2,17251
EPPK1,17252
PLEC,17253
MIR661,17254
PARP10,17255
SPATC1,17256
EXOSC4,17257
MAF1,17258
MROH1,17259
BOP1,17260
SLC52A2,17261
ADCK5,17262
MIR939,17263
MIR1234,17264
TONSL,17265
KIFC2,17266
PPP1R16A,17267
GPT,17268
RECQL4,17269
C8orf82,17270
ARHGAP39,17271
RN7SL395P,17272
ZNF252P,17273
DDX11L5,17274
MIR1302-2,17275
FAM138C,17276
FOXD4,17277
CBWD1,17278
RNU6-1327P,17279
DMRT2,17280
RPS27AP14,17281
RNA5SP279,17282
RNU2-25P,17283
RN7SL592P,17284
VLDLR,17285
KCNV2,17286
CARM1P1,17287
GLIS3,17288
GLIS3-AS1,17289
RNU6-694P,17290
SPATA6L,17291
HNRNPA1P41,17292
MTND6P5,17293
MTND1P11,17294
MTND4P14,17295
MTND5P14,17296
IGHEP2,17297
INSL6,17298
INSL4,17299
RLN2,17300
HMGN2P31,17301
RLN1,17302
PLGRKT,17303
PDCD1LG2,17304
ERMP1,17305
AK4P4,17306
KIAA2026,17307
MLANA,17308
MIR4665,17309
RANBP6,17310
IL33,17311
TPD52L3,17312
RN7SL25P,17313
RN7SL123P,17314
RNF2P1,17315
SNRPEP2,17316
RPL4P5,17317
RPS26P3,17318
RN7SL5P,17319
RNU2-47P,17320
TYRP1,17321
RN7SL849P,17322
LURAP1L,17323
MPDZ,17324
LINC00583,17325
PES1P2,17326
RPL3P11,17327
CER1,17328
FREM1,17329
RNU6-1260P,17330
LDHAP4,17331
RNU6-319P,17332
RN7SL98P,17333
FTH1P12,17334
RNU6-246P,17335
CCDC171,17336
HMGN2P16,17337
RNU6-14P,17338
C9orf92,17339
RN7SL720P,17340
PABPC1P11,17341
ADAMTSL1,17342
RN7SKP258,17343
RRAGA,17344
SCARNA8,17345
RNU6-264P,17346
DENND4C,17347
NDUFA5P3,17348
MLLT3,17349
RNU4-26P,17350
FOCAD,17351
IFNNP1,17352
IFNB1,17353
IFNWP4,17354
IFNW1,17355
IFNA21,17356
IFNWP15,17357
IFNA4,17358
IFNWP9,17359
IFNA7,17360
IFNA10,17361
IFNWP18,17362
IFNA16,17363
IFNA17,17364
IFNWP5,17365
IFNA14,17366
IFNA22P,17367
IFNA5,17368
IFNA20P,17369
IFNA6,17370
IFNA13,17371
IFNA2,17372
IFNA11P,17373
IFNA12P,17374
IFNA8,17375
IFNWP2,17376
IFNA1,17377
MIR31HG,17378
IFNE,17379
KHSRPP1,17380
RN7SL151P,17381
TUBB8P1,17382
CDKN2A,17383
CDKN2B-AS1,17384
UBA52P6,17385
SUMO2P2,17386
IZUMO3,17387
RMRPP5,17388
RN7SKP120,17389
TUSC1,17390
CAAP1,17391
RN7SL100P,17392
PLAA,17393
LRRC19,17394
TEK,17395
RNA5SP280,17396
LINC00032,17397
EQTN,17398
MOB3B,17399
IFNK,17400
CTAGE12P,17401
LINGO2,17402
RBMXP2,17403
KRT18P36,17404
RPS26P2,17405
FTLP4,17406
HSPA8P17,17407
SLC25A6P2,17408
HMGB3P23,17409
RNA5SP281,17410
SLC25A5P8,17411
TOPORS,17412
NDUFB6,17413
TAF1L,17414
ASS1P12,17415
TCEA1P4,17416
DNAJA1,17417
RNU4ATAC15P,17418
SPINK4,17419
BAG1,17420
CHMP5,17421
NFX1,17422
AQP7,17423
AQP3,17424
NOL6,17425
ANKRD18B,17426
SNX18P7,17427
PRSS3P4,17428
TRBV20OR9-2,17429
ANXA2P2,17430
TRBV21OR9-2,17431
TRBV22OR9-2,17432
TRBV23OR9-2,17433
TRBV24OR9-2,17434
TRBV25OR9-2,17435
PTENP1,17436
TRBV26OR9-2,17437
PRSS3,17438
TRBV29OR9-2,17439
RNU4ATAC11P,17440
SNORD121B,17441
SNORD121A,17442
OSTCP8,17443
RN7SKP114,17444
TUBB4BP2,17445
UBAP1,17446
RNA5SP282,17447
KIF24,17448
RNU2-50P,17449
SERPINH1P1,17450
C9orf24,17451
FAM219A,17452
DNAI1,17453
RN7SKP24,17454
CNTFR-AS1,17455
RPP25L,17456
DCTN3,17457
GALT,17458
IL11RA,17459
CCL27,17460
CCL19,17461
CCL21,17462
FAM205A,17463
GLULP4,17464
YWHAZP6,17465
SYF2P2,17466
C9orf131,17467
RN7SL338P,17468
FAM214B,17469
ATP8B5P,17470
RPL36AP33,17471
