SYMBOL,ID
CEBPG,1415
CEBPZ,1416
CECR6,1417
CELF1,1418
CELSR1,1419
CELSR2,1420
CELSR3,1421
CEMP1,1422
CENPA,1423
CENPB,1424
CENPC1,1425
CENPE,1426
CENPF,1427
CENPH,1428
CENPJ,1429
CENPK,1430
CENPL,1431
CENPM,1432
CENPN,1433
CENPO,1434
CENPQ,1435
CENPT,1436
CENPV,1437
CEP104,1438
CEP120,1439
CEP135,1440
CEP152,1441
CEP164,1442
CEP192,1443
CEP250,1444
CEP350,1445
CEP55,1446
CEP63,1447
CEP68,1448
CEP70,1449
CEP72,1450
CEP78,1451
CEP97,1452
CERCAM,1453
CERKL,1454
CERS2,1455
CERS3,1456
CETN3,1457
CFDP1,1458
CFI,1459
CFL1,1460
CFL2,1461
CFLAR,1462
CGGBP1,1463
CGN,1464
CGNL1,1465
CGREF1,1466
CGRRF1,1467
CH25H,1468
CHAC1,1469
CHAC2,1470
CHAD,1471
CHAF1A,1472
CHAF1B,1473
CHAT,1474
CHCHD1,1475
CHCHD10,1476
CHCHD2,1477
CHCHD3,1478
CHCHD5,1479
CHCHD6,1480
CHCHD7,1481
CHD1L,1482
CHD4,1483
CHD5,1484
CHD6,1485
CHD7,1486
CHD9,1487
CHEK1,1488
CHEK2,1489
CHGA,1490
CHGB,1491
CHIC2,1492
CHKA,1493
CHMP1A,1494
CHMP2A,1495
CHMP2B,1496
CHMP5,1497
CHMP6,1498
CHN1,1499
CHN2,1500
CHODL,1501
CHPF2,1502
CHPT1,1503
CHRAC1,1504
CHRDL2,1505
CHRM1,1506
CHRM2,1507
CHRNA4,1508
CHRNA5,1509
CHRNB1,1510
CHRNB4,1511
CHST1,1512
CHST10,1513
CHST11,1514
CHST12,1515
CHST13,1516
CHST14,1517
CHST2,1518
CHST3,1519
CHST6,1520
CHST8,1521
CHST9,1522
CHSY1,1523
CHSY3,1524
CHTF8,1525
CHUK,1526
CIB1,1527
CIB2,1528
CIDEA,1529
CILP2,1530
CIRBP,1531
CISD1,1532
CISD2,1533
CISD3,1534
CISH,1535
CIT,1536
CITED2,1537
CITED4,1538
CIZ1,1539
CKAP2,1540
CKAP2L,1541
CKAP4,1542
CKAP5,1543
CKB,1544
CKM,1545
CKS2,1546
CLASP1,1547
CLASP2,1548
CLCN3,1549
CLCN7,1550
CLDN1,1551
CLDN10,1552
CLDN11,1553
CLDN18,1554
CLDN3,1555
CLEC16A,1556
CLGN,1557
CLIC4,1558
CLIC6,1559
CLIP2,1560
CLIP3,1561
CLIP4,1562
CLK1,1563
CLK2,1564
CLK3,1565
CLK4,1566
CLN8,1567
CLNS1A,1568
CLOCK,1569
CLP1,1570
CLPB,1571
CLPP,1572
CLPTM1,1573
CLPTM1L,1574
CLPX,1575
CLSPN,1576
CLSTN1,1577
CLSTN2,1578
CLTA,1579
CLTB,1580
CLTC,1581
CLTCL1,1582
CLU,1583
CLUAP1,1584
CLVS2,1585
CLYBL,1586
CMC1,1587
CMIP,1588
CMTM2,1589
CMTM3,1590
CMTM4,1591
CMTM7,1592
CMTM8,1593
CNBP,1594
CNDP2,1595
CNIH,1596
CNIH2,1597
CNIH3,1598
CNIH4,1599
CNKSR3,1600
CNN3,1601
CNNM2,1602
CNNM3,1603
CNNM4,1604
CNOT1,1605
CNOT10,1606
CNOT2,1607
CNOT3,1608
CNOT4,1609
CNOT6,1610
CNOT6L,1611
CNOT8,1612
CNP,1613
CNR1,1614
CNST,1615
CNTD1,1616
CNTFR,1617
CNTLN,1618
CNTN4,1619
CNTN5,1620
CNTNAP2,1621
CNTNAP5,1622
COBL,1623
COBLL1,1624
COCH,1625
COG2,1626
COG3,1627
COG4,1628
COG5,1629
COG7,1630
COIL,1631
COL11A2,1632
COL12A1,1633
COL13A1,1634
COL14A1,1635
COL15A1,1636
COL16A1,1637
COL18A1,1638
COL1A1,1639
COL21A1,1640
COL23A1,1641
COL24A1,1642
COL25A1,1643
COL27A1,1644
COL2A1,1645
COL4A1,1646
COL4A3,1647
COL4A3BP,1648
COL5A1,1649
COL5A3,1650
COL6A1,1651
COL6A2,1652
COL7A1,1653
COL9A1,1654
COL9A2,1655
COL9A3,1656
COLEC11,1657
COMMD10,1658
COMMD2,1659
COMMD4,1660
COMMD5,1661
COMMD6,1662
COMMD8,1663
COMP,1664
COMTD1,1665
COPA,1666
COPB2,1667
COPS3,1668
